,Unnamed: 0,file_name,extension,ID,x_start[px],y_start[px],x_end[px],y_end[px],width,ang_vel[deg/s],IRSKY_TEMP,TEMP,WINDSP,PRES,FWHM,RHUM,TAU0,image_name
362,362,OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,22,6,58.33,552.58,2084.42,1018.64,2080.0,0.02021,-67.6,14.79,1.27,745.2,0.62,29.0,0.015583,OMEGA.2022-01-13T06:35:33.321.astred.cal.fits_strip_22_6.npy
363,363,OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,23,7,58.31,1046.6,2085.54,1507.65,2080.0,0.02025,-67.6,14.79,1.27,745.2,0.62,29.0,0.015583,OMEGA.2022-01-13T06:35:33.321.astred.cal.fits_strip_23_7.npy
364,364,OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,24,8,59.87,1534.98,2087.94,1996.86,2081.0,0.02028,-67.6,14.79,1.27,745.2,0.62,29.0,0.015583,OMEGA.2022-01-13T06:35:33.321.astred.cal.fits_strip_24_8.npy
365,365,OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,3,9,52.77,4012.97,2086.51,3627.19,2071.0,0.004797,-67.6,14.79,1.27,745.2,0.62,29.0,0.015583,OMEGA.2022-01-13T06:35:33.321.astred.cal.fits_strip_3_9.npy
366,366,OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,3,10,59.51,3549.49,2086.33,4016.87,2081.0,0.02011,-67.6,14.79,1.27,745.2,0.62,29.0,0.015583,OMEGA.2022-01-13T06:35:33.321.astred.cal.fits_strip_3_10.npy
367,367,OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,4,11,54.75,3606.92,2088.18,3219.53,2071.0,0.004797,-67.6,14.79,1.27,745.2,0.62,29.0,0.015583,OMEGA.2022-01-13T06:35:33.321.astred.cal.fits_strip_4_11.npy
368,368,OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,5,13,61.01,364.63,1966.09,3.53,1940.0,0.004796,-67.6,14.79,1.27,745.2,0.62,29.0,0.015583,OMEGA.2022-01-13T06:35:33.321.astred.cal.fits_strip_5_13.npy
369,369,OMEGA.2022-01-08T04:30:31.115.astred.cal.fits,22,2,56.91,967.12,2091.36,1117.53,2041.0,0.00239,-80.1,13.91,4.0,745.1,0.92,16.0,0.009559,OMEGA.2022-01-08T04:30:31.115.astred.cal.fits_strip_22_2.npy
370,370,OMEGA.2022-01-08T04:30:31.115.astred.cal.fits,23,3,55.51,1126.42,2090.09,1275.1,2041.0,0.002392,-80.1,13.91,4.0,745.1,0.92,16.0,0.009559,OMEGA.2022-01-08T04:30:31.115.astred.cal.fits_strip_23_3.npy
371,371,OMEGA.2022-01-08T04:30:31.115.astred.cal.fits,24,4,55.54,1284.01,2090.1,1432.79,2041.0,0.002394,-80.1,13.91,4.0,745.1,0.92,16.0,0.009559,OMEGA.2022-01-08T04:30:31.115.astred.cal.fits_strip_24_4.npy
372,372,OMEGA.2022-01-08T04:30:31.115.astred.cal.fits,7,6,1795.13,627.34,2089.4,648.05,296.0,0.002385,-80.1,13.91,4.0,745.1,0.92,16.0,0.009559,OMEGA.2022-01-08T04:30:31.115.astred.cal.fits_strip_7_6.npy
373,373,OMEGA.2022-01-08T04:30:31.115.astred.cal.fits,8,7,55.54,652.67,2090.18,800.51,2041.0,0.002386,-80.1,13.91,4.0,745.1,0.92,16.0,0.009559,OMEGA.2022-01-08T04:30:31.115.astred.cal.fits_strip_8_7.npy
374,374,OMEGA.2022-01-08T02:47:50.119.astred.cal.fits,5,1,64.54,994.75,2085.3,1109.3,2025.0,0.004683,-81.9,14.38,4.63,745.1,1.22,13.0,0.00525,OMEGA.2022-01-08T02:47:50.119.astred.cal.fits_strip_5_1.npy
375,375,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,10,1,688.35,114.63,2065.44,1662.8,2073.0,0.1239,-81.1,13.89,4.9,744.2,0.65,16.0,0.006487,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits_strip_10_1.npy
376,376,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,11,2,63.73,1820.99,2086.82,4096.77,3046.0,0.1238,-81.1,13.89,4.9,744.2,0.65,16.0,0.006487,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits_strip_11_2.npy
377,377,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,11,3,61.05,1818.78,2060.05,4066.46,3009.0,0.1238,-81.1,13.89,4.9,744.2,0.65,16.0,0.006487,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits_strip_11_3.npy
378,378,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,12,4,1762.31,110.63,957.63,4200.22,4169.0,0.7109,-81.1,13.89,4.9,744.2,0.65,16.0,0.006487,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits_strip_12_4.npy
379,379,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,16,5,367.91,107.79,2088.98,2045.93,2593.0,0.1237,-81.1,13.89,4.9,744.2,0.65,16.0,0.006487,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits_strip_16_5.npy
380,380,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,17,6,1307.14,60.19,555.98,3989.08,4001.0,0.718,-81.1,13.89,4.9,744.2,0.65,16.0,0.006487,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits_strip_17_6.npy
381,381,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,29,7,46.22,2167.09,1859.01,4194.95,2721.0,0.1236,-81.1,13.89,4.9,744.2,0.65,16.0,0.006487,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits_strip_29_7.npy
382,382,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,5,8,54.1,1045.67,1820.6,3034.41,2661.0,0.1241,-81.1,13.89,4.9,744.2,0.65,16.0,0.006487,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits_strip_5_8.npy
383,383,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,6,9,267.42,2900.17,2077.96,3040.98,1817.0,0.002327,-81.1,13.89,4.9,744.2,0.65,16.0,0.006487,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits_strip_6_9.npy
384,384,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,7,10,51.49,3053.7,2089.48,3210.32,2045.0,0.002329,-81.1,13.89,4.9,744.2,0.65,16.0,0.006487,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits_strip_7_10.npy
385,385,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,8,11,52.01,3217.01,2085.71,3377.16,2041.0,0.002331,-81.1,13.89,4.9,744.2,0.65,16.0,0.006487,OMEGA.2022-01-08T07:33:36.496.astred.cal.fits_strip_8_11.npy
386,386,OMEGA.2022-01-08T08:08:42.272.astred.cal.fits,15,1,60.57,2441.74,2035.57,482.43,2783.0,0.3103,-81.4,14.2,7.05,744.1,0.68,24.0,0.006117,OMEGA.2022-01-08T08:08:42.272.astred.cal.fits_strip_15_1.npy
387,387,OMEGA.2022-01-08T08:08:42.272.astred.cal.fits,20,2,804.72,4087.74,2083.25,2820.71,1801.0,0.3052,-81.4,14.2,7.05,744.1,0.68,24.0,0.006117,OMEGA.2022-01-08T08:08:42.272.astred.cal.fits_strip_20_2.npy
388,388,OMEGA.2022-01-08T08:08:42.272.astred.cal.fits,22,3,575.24,4085.85,2086.71,2593.6,2125.0,0.3073,-81.4,14.2,7.05,744.1,0.68,24.0,0.006117,OMEGA.2022-01-08T08:08:42.272.astred.cal.fits_strip_22_3.npy
389,389,OMEGA.2022-01-08T08:08:42.272.astred.cal.fits,23,4,64.45,2473.76,2076.14,477.6,2835.0,0.3063,-81.4,14.2,7.05,744.1,0.68,24.0,0.006117,OMEGA.2022-01-08T08:08:42.272.astred.cal.fits_strip_23_4.npy
390,390,OMEGA.2022-01-08T08:08:42.272.astred.cal.fits,24,5,58.88,356.19,414.4,4.61,501.0,0.3058,-81.4,14.2,7.05,744.1,0.68,24.0,0.006117,OMEGA.2022-01-08T08:08:42.272.astred.cal.fits_strip_24_5.npy
391,391,OMEGA.2022-01-08T07:39:40.827.astred.cal.fits,14,1,153.94,3773.38,2087.45,3975.13,1945.0,0.004426,-81.1,13.79,5.45,744.2,0.69,18.0,0.005606,OMEGA.2022-01-08T07:39:40.827.astred.cal.fits_strip_14_1.npy
392,392,OMEGA.2022-01-08T07:39:40.827.astred.cal.fits,15,2,61.35,3989.04,2021.87,4192.0,1972.0,0.004417,-81.1,13.79,5.45,744.2,0.69,18.0,0.005606,OMEGA.2022-01-08T07:39:40.827.astred.cal.fits_strip_15_2.npy
393,393,OMEGA.2022-01-08T07:39:40.827.astred.cal.fits,24,3,58.46,3824.63,2088.94,3987.47,2038.0,0.002339,-81.1,13.79,5.45,744.2,0.69,18.0,0.005606,OMEGA.2022-01-08T07:39:40.827.astred.cal.fits_strip_24_3.npy
394,394,OMEGA.2022-01-08T02:53:55.149.astred.cal.fits,22,1,53.5,1748.1,2085.03,1867.03,2036.0,0.004682,-81.9,14.55,3.73,745.2,1.17,14.0,0.0072,OMEGA.2022-01-08T02:53:55.149.astred.cal.fits_strip_22_1.npy
395,395,OMEGA.2022-01-08T02:53:55.149.astred.cal.fits,23,2,67.51,1878.4,2079.25,1992.88,2016.0,0.004682,-81.9,14.55,3.73,745.2,1.17,14.0,0.0072,OMEGA.2022-01-08T02:53:55.149.astred.cal.fits_strip_23_2.npy
396,396,OMEGA.2022-01-08T02:53:55.149.astred.cal.fits,24,3,53.58,1999.8,2085.34,2114.46,2036.0,0.004682,-81.9,14.55,3.73,745.2,1.17,14.0,0.0072,OMEGA.2022-01-08T02:53:55.149.astred.cal.fits_strip_24_3.npy
397,397,OMEGA.2022-01-08T04:24:26.654.astred.cal.fits,5,3,58.44,279.7,2090.25,425.13,2038.0,0.002381,-80.1,13.82,4.15,745.0,0.75,16.0,0.00628,OMEGA.2022-01-08T04:24:26.654.astred.cal.fits_strip_5_3.npy
398,398,OMEGA.2022-01-08T04:24:26.654.astred.cal.fits,6,4,58.45,429.74,2090.39,573.08,2038.0,0.002383,-80.1,13.82,4.15,745.0,0.75,16.0,0.00628,OMEGA.2022-01-08T04:24:26.654.astred.cal.fits_strip_6_4.npy
399,399,OMEGA.2022-01-08T03:57:58.470.astred.cal.fits,14,2,54.18,2523.59,2083.94,2319.53,2041.0,0.004772,-79.7,14.16,4.72,745.2,0.47,14.0,0.013718,OMEGA.2022-01-08T03:57:58.470.astred.cal.fits_strip_14_2.npy
400,400,OMEGA.2022-01-08T03:57:58.470.astred.cal.fits,15,3,59.84,2307.0,2081.67,2103.98,2033.0,0.004772,-79.7,14.16,4.72,745.2,0.47,14.0,0.013718,OMEGA.2022-01-08T03:57:58.470.astred.cal.fits_strip_15_3.npy
401,401,OMEGA.2022-01-08T03:57:58.470.astred.cal.fits,16,4,52.41,2094.51,428.42,2055.75,379.0,0.004772,-79.7,14.16,4.72,745.2,0.47,14.0,0.013718,OMEGA.2022-01-08T03:57:58.470.astred.cal.fits_strip_16_4.npy
402,402,OMEGA.2022-01-08T01:17:35.453.astred.cal.fits,11,1,1266.82,112.02,60.26,3716.43,3802.0,0.114,-86.3,15.37,2.75,744.7,0.57,14.0,0.011355,OMEGA.2022-01-08T01:17:35.453.astred.cal.fits_strip_11_1.npy
403,403,OMEGA.2022-01-08T01:17:35.453.astred.cal.fits,14,2,1905.94,138.61,552.71,4199.05,4281.0,0.1141,-86.3,15.37,2.75,744.7,0.57,14.0,0.011355,OMEGA.2022-01-08T01:17:35.453.astred.cal.fits_strip_14_2.npy
404,404,OMEGA.2022-01-08T01:17:35.453.astred.cal.fits,4,3,2004.05,5.57,647.38,4064.86,4281.0,0.114,-86.3,15.37,2.75,744.7,0.57,14.0,0.011355,OMEGA.2022-01-08T01:17:35.453.astred.cal.fits_strip_4_3.npy
405,405,OMEGA.2022-01-08T01:17:35.453.astred.cal.fits,7,4,2082.42,1711.32,1289.22,4095.86,2514.0,0.114,-86.3,15.37,2.75,744.7,0.57,14.0,0.011355,OMEGA.2022-01-08T01:17:35.453.astred.cal.fits_strip_7_4.npy
406,406,OMEGA.2022-01-08T01:17:35.453.astred.cal.fits,8,5,515.52,4.87,42.0,1403.91,1478.0,0.114,-86.3,15.37,2.75,744.7,0.57,14.0,0.011355,OMEGA.2022-01-08T01:17:35.453.astred.cal.fits_strip_8_5.npy
407,407,OMEGA.2022-01-11T06:44:58.104.fits,10,1,840.38,4193.52,1286.01,125.86,4093.0,0.1222,-72.4,12.09,9.75,744.7,0.54,24.0,0.006476,OMEGA.2022-01-11T06:44:58.104.fits_strip_10_1.npy
408,408,OMEGA.2022-01-11T06:44:58.104.fits,14,2,341.82,4181.05,791.39,137.97,4069.0,0.1222,-72.4,12.09,9.75,744.7,0.54,24.0,0.006476,OMEGA.2022-01-11T06:44:58.104.fits_strip_14_2.npy
409,409,OMEGA.2022-01-11T06:44:58.104.fits,2,3,1784.96,4069.18,2082.24,1301.1,2785.0,0.1224,-72.4,12.09,9.75,744.7,0.54,24.0,0.006476,OMEGA.2022-01-11T06:44:58.104.fits_strip_2_3.npy
410,410,OMEGA.2022-01-11T06:44:58.104.fits,6,5,1295.15,4081.09,1736.46,37.1,4069.0,0.1223,-72.4,12.09,9.75,744.7,0.54,24.0,0.006476,OMEGA.2022-01-11T06:44:58.104.fits_strip_6_5.npy
411,411,OMEGA.2022-01-11T06:24:28.901.fits,2,2,2086.25,1816.84,56.07,335.77,2514.0,0.0426,-71.6,11.7,8.05,744.7,0.54,34.0,0.005516,OMEGA.2022-01-11T06:24:28.901.fits_strip_2_2.npy
412,412,OMEGA.2022-01-11T06:24:28.901.fits,22,3,2070.05,3605.92,53.39,2125.01,2503.0,0.04276,-71.6,11.7,8.05,744.7,0.54,34.0,0.005516,OMEGA.2022-01-11T06:24:28.901.fits_strip_22_3.npy
413,413,OMEGA.2022-01-11T06:24:28.901.fits,27,5,2076.31,1133.82,688.94,118.85,1720.0,0.04281,-71.6,11.7,8.05,744.7,0.54,34.0,0.005516,OMEGA.2022-01-11T06:24:28.901.fits_strip_27_5.npy
414,414,OMEGA.2022-01-11T06:24:28.901.fits,28,7,2083.86,2716.67,55.4,1221.43,2521.0,0.04284,-71.6,11.7,8.05,744.7,0.54,34.0,0.005516,OMEGA.2022-01-11T06:24:28.901.fits_strip_28_7.npy
415,415,OMEGA.2022-01-11T06:24:28.901.fits,3,8,2084.32,3379.82,55.9,1898.04,2513.0,0.04264,-71.6,11.7,8.05,744.7,0.54,34.0,0.005516,OMEGA.2022-01-11T06:24:28.901.fits_strip_3_8.npy
416,416,OMEGA.2022-01-11T06:24:28.901.fits,4,9,887.71,4067.97,55.88,3462.25,1030.0,0.04267,-71.6,11.7,8.05,744.7,0.54,34.0,0.005516,OMEGA.2022-01-11T06:24:28.901.fits_strip_4_9.npy
417,417,OMEGA.2022-01-11T06:24:28.901.fits,8,10,2089.02,478.36,1444.43,7.91,799.0,0.04269,-71.6,11.7,8.05,744.7,0.54,34.0,0.005516,OMEGA.2022-01-11T06:24:28.901.fits_strip_8_10.npy
418,418,OMEGA.2022-01-11T08:06:27.669.fits,20,1,693.65,4076.62,925.47,6.22,4078.0,0.3046,-63.7,11.59,10.57,744.4,0.7,26.0,0.004,OMEGA.2022-01-11T08:06:27.669.fits_strip_20_1.npy
419,419,OMEGA.2022-01-11T08:06:27.669.fits,24,2,432.11,4093.44,663.79,8.0,4093.0,0.3053,-63.7,11.59,10.57,744.4,0.7,26.0,0.004,OMEGA.2022-01-11T08:06:27.669.fits_strip_24_2.npy
420,420,OMEGA.2022-01-11T08:06:27.669.fits,28,3,186.29,4127.57,426.82,119.78,4016.0,0.3061,-63.7,11.59,10.57,744.4,0.7,26.0,0.004,OMEGA.2022-01-11T08:06:27.669.fits_strip_28_3.npy
421,421,OMEGA.2022-01-11T08:06:27.669.fits,32,5,58.85,1902.54,161.9,134.54,1772.0,0.3067,-63.7,11.59,10.57,744.4,0.7,26.0,0.004,OMEGA.2022-01-11T08:06:27.669.fits_strip_32_5.npy
422,422,OMEGA.2022-01-11T07:04:39.488.fits,11,1,601.46,115.33,2083.21,2751.43,3025.0,0.01152,-71.8,11.72,8.28,744.6,0.74,26.0,0.005198,OMEGA.2022-01-11T07:04:39.488.fits_strip_11_1.npy
423,423,OMEGA.2022-01-11T07:04:39.488.fits,12,3,56.37,2953.12,739.57,4163.63,1391.0,0.01151,-71.8,11.72,8.28,744.6,0.74,26.0,0.005198,OMEGA.2022-01-11T07:04:39.488.fits_strip_12_3.npy
424,424,OMEGA.2022-01-11T07:04:39.488.fits,16,6,977.95,132.82,2084.21,2097.81,2256.0,0.01151,-71.8,11.72,8.28,744.6,0.74,26.0,0.005198,OMEGA.2022-01-11T07:04:39.488.fits_strip_16_6.npy
425,425,OMEGA.2022-01-11T07:04:39.488.fits,29,8,57.23,2303.76,1112.43,4183.89,2157.0,0.01151,-71.8,11.72,8.28,744.6,0.74,26.0,0.005198,OMEGA.2022-01-11T07:04:39.488.fits_strip_29_8.npy
426,426,OMEGA.2022-01-11T07:04:39.488.fits,7,10,54.5,3201.71,547.74,4072.75,1002.0,0.01152,-71.8,11.72,8.28,744.6,0.74,26.0,0.005198,OMEGA.2022-01-11T07:04:39.488.fits_strip_7_10.npy
427,427,OMEGA.2022-01-28T05:56:36.597.fits,32,2,543.59,1024.07,2073.62,663.25,1573.0,0.0047,-92.8,15.71,1.43,743.8,0.81,9.0,0.016888,OMEGA.2022-01-28T05:56:36.597.fits_strip_32_2.npy
428,428,OMEGA.2022-01-28T05:37:58.824.fits,22,1,448.33,3538.87,2088.31,3122.53,1693.0,0.004612,-92.8,16.09,0.53,743.9,0.56,5.0,0.014723,OMEGA.2022-01-28T05:37:58.824.fits_strip_22_1.npy
429,429,OMEGA.2022-01-28T05:37:58.824.fits,23,2,58.29,3095.09,2083.31,2578.0,2091.0,0.004613,-92.8,16.09,0.53,743.9,0.56,5.0,0.014723,OMEGA.2022-01-28T05:37:58.824.fits_strip_23_2.npy
430,430,OMEGA.2022-01-28T04:04:03.968.fits,24,7,1158.38,4090.35,2084.95,1376.15,2869.0,0.03823,-92.9,15.7,1.98,744.5,0.49,6.0,0.026309,OMEGA.2022-01-28T04:04:03.968.fits_strip_24_7.npy
431,431,OMEGA.2022-01-28T04:04:03.968.fits,28,11,54.51,3238.18,1136.25,107.81,3313.0,0.03832,-92.9,15.7,1.98,744.5,0.49,6.0,0.026309,OMEGA.2022-01-28T04:04:03.968.fits_strip_28_11.npy
432,432,OMEGA.2022-01-28T04:04:03.968.fits,31,12,339.7,4190.48,1732.54,132.88,4291.0,0.03845,-92.9,15.7,1.98,744.5,0.49,6.0,0.026309,OMEGA.2022-01-28T04:04:03.968.fits_strip_31_12.npy
433,433,OMEGA.2022-01-28T00:48:51.656.fits,24,1,245.78,4086.06,2085.56,749.69,3811.0,0.6718,-92.8,15.53,5.75,744.1,0.55,4.0,0.0063,OMEGA.2022-01-28T00:48:51.656.fits_strip_24_1.npy
434,434,OMEGA.2022-01-28T00:48:51.656.fits,27,2,88.84,4185.78,2086.87,571.25,4131.0,0.6699,-92.8,15.53,5.75,744.1,0.55,4.0,0.0063,OMEGA.2022-01-28T00:48:51.656.fits_strip_27_2.npy
435,435,OMEGA.2022-01-28T00:48:51.656.fits,29,4,1893.72,4187.13,2085.51,3840.67,397.0,0.6669,-92.8,15.53,5.75,744.1,0.55,4.0,0.0063,OMEGA.2022-01-28T00:48:51.656.fits_strip_29_4.npy
436,436,OMEGA.2022-01-28T00:48:51.656.fits,30,5,53.92,3653.06,2002.87,125.66,4031.0,0.6679,-92.8,15.53,5.75,744.1,0.55,4.0,0.0063,OMEGA.2022-01-28T00:48:51.656.fits_strip_30_5.npy
437,437,OMEGA.2022-01-28T00:54:56.197.fits,20,1,529.78,4071.29,1429.43,9.73,4161.0,0.02117,-92.8,15.99,6.08,744.2,0.65,3.0,0.004928,OMEGA.2022-01-28T00:54:56.197.fits_strip_20_1.npy
438,438,OMEGA.2022-01-28T00:54:56.197.fits,23,2,1673.32,4081.95,2086.52,2208.98,1919.0,0.02099,-92.8,15.99,6.08,744.2,0.65,3.0,0.004928,OMEGA.2022-01-28T00:54:56.197.fits_strip_23_2.npy
439,439,OMEGA.2022-01-28T00:54:56.197.fits,24,3,55.7,1727.79,433.91,11.98,1758.0,0.02107,-92.8,15.99,6.08,744.2,0.65,3.0,0.004928,OMEGA.2022-01-28T00:54:56.197.fits_strip_24_3.npy
440,440,OMEGA.2022-01-28T00:54:56.197.fits,27,4,747.66,4171.62,1654.36,111.63,4161.0,0.02086,-92.8,15.99,6.08,744.2,0.65,3.0,0.004928,OMEGA.2022-01-28T00:54:56.197.fits_strip_27_4.npy
441,441,OMEGA.2022-01-28T00:54:56.197.fits,31,6,54.18,2795.25,646.72,148.78,2713.0,0.02075,-92.8,15.99,6.08,744.2,0.65,3.0,0.004928,OMEGA.2022-01-28T00:54:56.197.fits_strip_31_6.npy
442,442,OMEGA.2022-01-28T06:25:57.762.fits,32,3,1008.55,4162.88,1986.56,2767.49,1705.0,0.009877,-92.6,15.74,1.05,743.6,0.66,8.0,0.018,OMEGA.2022-01-28T06:25:57.762.fits_strip_32_3.npy
443,443,OMEGA.2022-01-28T08:16:44.071.fits,17,10,53.2,2634.01,2086.67,2063.46,2113.0,0.008917,-93.3,14.34,1.35,743.0,0.53,11.0,0.01562,OMEGA.2022-01-28T08:16:44.071.fits_strip_17_10.npy
444,444,OMEGA.2022-01-28T08:16:44.071.fits,18,13,56.9,2036.84,2086.17,1469.83,2108.0,0.008929,-93.3,14.34,1.35,743.0,0.53,11.0,0.01562,OMEGA.2022-01-28T08:16:44.071.fits_strip_18_13.npy
445,445,OMEGA.2022-01-28T08:16:44.071.fits,19,15,59.45,1435.46,2085.2,867.0,2105.0,0.008941,-93.3,14.34,1.35,743.0,0.53,11.0,0.01562,OMEGA.2022-01-28T08:16:44.071.fits_strip_19_15.npy
446,446,OMEGA.2022-01-28T08:16:44.071.fits,20,17,60.07,836.92,2000.54,290.29,2017.0,0.008952,-93.3,14.34,1.35,743.0,0.53,11.0,0.01562,OMEGA.2022-01-28T08:16:44.071.fits_strip_20_17.npy
447,447,OMEGA.2022-01-28T03:04:55.278.fits,10,1,57.87,2716.33,2084.03,2138.31,2108.0,0.006097,-91.8,15.68,2.45,744.7,0.5,7.0,0.017379,OMEGA.2022-01-28T03:04:55.278.fits_strip_10_1.npy
448,448,OMEGA.2022-01-28T03:04:55.278.fits,11,2,57.2,2105.58,1882.81,1590.05,1898.0,0.006076,-91.8,15.68,2.45,744.7,0.5,7.0,0.017379,OMEGA.2022-01-28T03:04:55.278.fits_strip_11_2.npy
449,449,OMEGA.2022-01-28T03:04:55.278.fits,9,5,711.13,3139.8,2084.42,2748.31,1429.0,0.006123,-91.8,15.68,2.45,744.7,0.5,7.0,0.017379,OMEGA.2022-01-28T03:04:55.278.fits_strip_9_5.npy
450,450,OMEGA.2022-01-28T01:14:00.010.fits,25,6,1695.23,4171.96,760.6,120.36,4159.0,0.292,-92.8,15.61,6.33,744.2,0.84,3.0,0.006936,OMEGA.2022-01-28T01:14:00.010.fits_strip_25_6.npy
451,451,OMEGA.2022-01-28T01:14:00.010.fits,29,8,2085.2,1397.86,1793.36,141.3,1291.0,0.292,-92.8,15.61,6.33,744.2,0.84,3.0,0.006936,OMEGA.2022-01-28T01:14:00.010.fits_strip_29_8.npy
452,452,OMEGA.2022-01-28T01:14:00.010.fits,30,9,574.73,4116.5,56.11,1886.0,2291.0,0.292,-92.8,15.61,6.33,744.2,0.84,3.0,0.006936,OMEGA.2022-01-28T01:14:00.010.fits_strip_30_9.npy
453,453,OMEGA.2022-01-28T01:14:00.010.fits,4,10,1839.31,4060.63,895.15,11.24,4159.0,0.292,-92.8,15.61,6.33,744.2,0.84,3.0,0.006936,OMEGA.2022-01-28T01:14:00.010.fits_strip_4_10.npy
454,454,OMEGA.2022-01-28T01:14:00.010.fits,8,12,2084.88,647.25,1938.04,14.05,651.0,0.292,-92.8,15.61,6.33,744.2,0.84,3.0,0.006936,OMEGA.2022-01-28T01:14:00.010.fits_strip_8_12.npy
455,455,OMEGA.2022-01-28T01:32:13.553.fits,12,2,1129.99,4191.73,60.52,681.01,3671.0,0.1352,-92.7,15.58,5.33,744.4,0.74,5.0,0.010039,OMEGA.2022-01-28T01:32:13.553.fits_strip_12_2.npy
456,456,OMEGA.2022-01-28T01:32:13.553.fits,13,3,149.69,3834.42,1648.54,4188.04,1541.0,0.005121,-92.7,15.58,5.33,744.4,0.74,5.0,0.010039,OMEGA.2022-01-28T01:32:13.553.fits_strip_13_3.npy
457,457,OMEGA.2022-01-28T01:32:13.553.fits,16,4,2087.43,2874.45,1248.62,129.77,2871.0,0.1354,-92.7,15.58,5.33,744.4,0.74,5.0,0.010039,OMEGA.2022-01-28T01:32:13.553.fits_strip_16_4.npy
458,458,OMEGA.2022-01-28T01:32:13.553.fits,2,5,2089.02,1820.07,1536.13,12.75,1891.0,0.1344,-92.7,15.58,5.33,744.4,0.74,5.0,0.010039,OMEGA.2022-01-28T01:32:13.553.fits_strip_2_5.npy
459,459,OMEGA.2022-01-28T01:32:13.553.fits,29,7,346.89,4191.48,55.32,3234.93,1001.0,0.1356,-92.7,15.58,5.33,744.4,0.74,5.0,0.010039,OMEGA.2022-01-28T01:32:13.553.fits_strip_29_7.npy
460,460,OMEGA.2022-01-28T01:32:13.553.fits,3,8,635.87,4075.12,56.45,2181.8,1981.0,0.1346,-92.7,15.58,5.33,744.4,0.74,5.0,0.010039,OMEGA.2022-01-28T01:32:13.553.fits_strip_3_8.npy
461,461,OMEGA.2022-01-28T01:32:13.553.fits,7,9,2003.47,4083.24,754.63,10.4,4261.0,0.1348,-92.7,15.58,5.33,744.4,0.74,5.0,0.010039,OMEGA.2022-01-28T01:32:13.553.fits_strip_7_9.npy
462,462,OMEGA.2022-01-28T01:58:56.878.fits,11,3,881.98,4169.23,528.78,116.59,4069.0,0.2417,-92.5,15.25,4.83,744.5,0.74,8.0,0.0079,OMEGA.2022-01-28T01:58:56.878.fits_strip_11_3.npy
463,463,OMEGA.2022-01-28T01:58:56.878.fits,15,4,1275.86,4183.89,919.01,129.57,4071.0,0.2414,-92.5,15.25,4.83,744.5,0.74,8.0,0.0079,OMEGA.2022-01-28T01:58:56.878.fits_strip_15_4.npy
464,464,OMEGA.2022-01-28T01:58:56.878.fits,7,7,521.87,4074.01,156.13,10.43,4081.0,0.2419,-92.5,15.25,4.83,744.5,0.74,8.0,0.0079,OMEGA.2022-01-28T01:58:56.878.fits_strip_7_7.npy
465,465,OMEGA.2022-01-28T03:30:36.453.fits,13,1,151.5,3373.47,2086.44,3389.42,1936.0,0.03155,-92.5,15.8,2.0,744.6,0.55,6.0,0.020772,OMEGA.2022-01-28T03:30:36.453.fits_strip_13_1.npy
466,466,OMEGA.2022-01-28T03:30:36.453.fits,14,2,52.0,3387.8,2075.93,3405.2,2025.0,0.03156,-92.5,15.8,2.0,744.6,0.55,6.0,0.020772,OMEGA.2022-01-28T03:30:36.453.fits_strip_14_2.npy
467,467,OMEGA.2022-01-28T03:30:36.453.fits,15,3,51.49,3408.14,2088.42,3425.86,2038.0,0.03156,-92.5,15.8,2.0,744.6,0.55,6.0,0.020772,OMEGA.2022-01-28T03:30:36.453.fits_strip_15_3.npy
468,468,OMEGA.2022-01-28T03:30:36.453.fits,16,4,58.5,3428.55,2088.43,3445.73,2031.0,0.03156,-92.5,15.8,2.0,744.6,0.55,6.0,0.020772,OMEGA.2022-01-28T03:30:36.453.fits_strip_16_4.npy
