,image_name,snr,alpha,beta,seeing,D,sat_altitude,npy_path
1095,image_01096.fits,20,2.5,1.5,1.0,361,3004.1637771599603,image_01096.npy
1096,image_01097.fits,20,2.5,1.5,1.0,464,3405.87727318528,image_01097.npy
1097,image_01098.fits,20,2.5,1.5,1.0,352,2966.4793948382653,image_01098.npy
1098,image_01099.fits,20,2.5,1.5,1.0,332,2880.9720581775864,image_01099.npy
1099,image_01100.fits,20,2.5,1.5,1.0,294,2711.0883423451914,image_01100.npy
1100,image_01101.fits,20,2.5,1.5,1.0,189,2173.706511928416,image_01101.npy
1101,image_01102.fits,20,2.5,1.5,1.0,465,3409.545424246464,image_01102.npy
1102,image_01103.fits,20,2.5,1.5,1.0,12,547.7225575051662,image_01103.npy
1103,image_01104.fits,20,2.5,1.5,1.0,439,3312.853754695489,image_01104.npy
1104,image_01105.fits,20,2.5,1.5,1.0,360,3000.0,image_01105.npy
1105,image_01106.fits,20,2.5,1.5,1.0,464,3405.87727318528,image_01106.npy
1106,image_01107.fits,20,2.5,1.5,1.0,113,1680.7736313971611,image_01107.npy
1107,image_01108.fits,20,2.5,1.5,1.0,253,2514.9552679918584,image_01108.npy
1108,image_01109.fits,20,2.5,1.5,1.0,375,3061.8621784789725,image_01109.npy
1109,image_01110.fits,20,2.5,1.5,1.0,161,2006.240264773888,image_01110.npy
1110,image_01111.fits,20,2.5,1.5,1.0,148,1923.5384061671343,image_01111.npy
1111,image_01112.fits,20,2.5,1.5,1.0,159,1993.7402037376885,image_01112.npy
1112,image_01113.fits,20,2.5,1.5,1.0,280,2645.7513110645905,image_01113.npy
1113,image_01114.fits,20,2.5,1.5,1.0,499,3531.996602489872,image_01114.npy
1114,image_01115.fits,20,2.5,1.5,1.0,38,974.6794344808964,image_01115.npy
1115,image_01116.fits,20,2.5,1.5,1.0,427,3267.261850540908,image_01116.npy
1116,image_01117.fits,20,2.5,1.5,1.0,367,3029.026246172192,image_01117.npy
1117,image_01118.fits,20,2.5,1.5,1.0,395,3142.4512724941337,image_01118.npy
1118,image_01119.fits,20,2.5,1.5,1.0,478,3456.8772034887206,image_01119.npy
1119,image_01120.fits,20,2.5,1.5,1.0,398,3154.362059117501,image_01120.npy
1120,image_01121.fits,20,2.5,1.5,1.0,134,1830.3005217723123,image_01121.npy
1121,image_01122.fits,20,2.5,1.5,1.0,48,1095.4451150103323,image_01122.npy
1122,image_01123.fits,20,2.5,1.5,1.0,272,2607.6809620810595,image_01123.npy
1123,image_01124.fits,20,2.5,1.5,1.0,180,2121.3203435596424,image_01124.npy
1124,image_01125.fits,20,2.5,1.5,1.0,343,2928.3100928692643,image_01125.npy
1125,image_01126.fits,20,2.5,1.5,1.0,90,1500.0,image_01126.npy
1126,image_01127.fits,20,2.5,1.5,1.0,74,1360.1470508735442,image_01127.npy
1127,image_01128.fits,20,2.5,1.5,1.0,442,3324.1540277189324,image_01128.npy
1128,image_01129.fits,20,2.5,1.5,1.0,157,1981.1612756158947,image_01129.npy
1129,image_01130.fits,20,2.5,1.5,1.0,142,1884.144368141677,image_01130.npy
1130,image_01131.fits,20,2.5,1.5,1.0,499,3531.996602489872,image_01131.npy
1131,image_01132.fits,20,2.5,1.5,1.0,209,2285.825890132492,image_01132.npy
1132,image_01133.fits,20,2.5,1.5,1.0,496,3521.3633723318017,image_01133.npy
1133,image_01134.fits,20,2.5,1.5,1.0,468,3420.5262752974136,image_01134.npy
1134,image_01135.fits,20,2.5,1.5,1.0,123,1753.567791675018,image_01135.npy
1135,image_01136.fits,20,2.5,1.5,1.0,111,1665.8331248957682,image_01136.npy
1136,image_01137.fits,20,2.5,1.5,1.0,373,3053.686296920494,image_01137.npy
1137,image_01138.fits,20,2.5,1.5,1.0,118,1717.5564037317667,image_01138.npy
1138,image_01139.fits,20,2.5,1.5,1.0,129,1795.8284996067969,image_01139.npy
1139,image_01140.fits,20,2.5,1.5,1.0,417,3228.776858192588,image_01140.npy
1140,image_01141.fits,20,2.5,1.5,1.0,422,3248.076353782343,image_01141.npy
1141,image_01142.fits,20,2.5,1.5,1.0,166,2037.154878746336,image_01142.npy
1142,image_01143.fits,20,2.5,1.5,1.0,315,2806.243040080456,image_01143.npy
1143,image_01144.fits,20,2.5,1.5,1.0,105,1620.185174601965,image_01144.npy
1144,image_01145.fits,20,2.5,1.5,1.0,476,3449.637662132068,image_01145.npy
1145,image_01146.fits,20,2.5,1.5,1.0,292,2701.851217221259,image_01146.npy
1146,image_01147.fits,20,2.5,1.5,1.0,257,2534.758371127315,image_01147.npy
1147,image_01148.fits,20,2.5,1.5,1.0,290,2692.582403567252,image_01148.npy
1148,image_01149.fits,20,2.5,1.5,1.0,442,3324.1540277189324,image_01149.npy
1149,image_01150.fits,20,2.5,1.5,1.0,462,3398.5290935932853,image_01150.npy
1150,image_01151.fits,20,2.5,1.5,1.0,233,2413.503677229434,image_01151.npy
1151,image_01152.fits,20,2.5,1.5,1.0,42,1024.6950765959598,image_01152.npy
1152,image_01153.fits,20,2.5,1.5,1.0,325,2850.438562747845,image_01153.npy
1153,image_01154.fits,20,2.5,1.5,1.0,419,3236.5104665364515,image_01154.npy
1154,image_01155.fits,20,2.5,1.5,1.0,382,3090.3074280724886,image_01155.npy
1155,image_01156.fits,20,2.5,1.5,1.0,498,3528.45575287547,image_01156.npy
1156,image_01157.fits,20,2.5,1.5,1.0,8,447.21359549995793,image_01157.npy
1157,image_01158.fits,20,2.5,1.5,1.0,359,2995.8304357890484,image_01158.npy
1158,image_01159.fits,20,2.5,1.5,1.0,8,447.21359549995793,image_01159.npy
1159,image_01160.fits,20,2.5,1.5,1.0,356,2983.2867780352594,image_01160.npy
1160,image_01161.fits,20,2.5,1.5,1.0,441,3320.391543176798,image_01161.npy
1161,image_01162.fits,20,2.5,1.5,1.0,340,2915.4759474226503,image_01162.npy
1162,image_01163.fits,20,2.5,1.5,1.0,186,2156.3858652847825,image_01163.npy
1163,image_01164.fits,20,2.5,1.5,1.0,141,1877.4983355518584,image_01164.npy
1164,image_01165.fits,20,2.5,1.5,1.0,350,2958.039891549808,image_01165.npy
1165,image_01166.fits,20,2.5,1.5,1.0,29,851.46931829632,image_01166.npy
1166,image_01167.fits,20,2.5,1.5,1.0,456,3376.388603226826,image_01167.npy
1167,image_01168.fits,20,2.5,1.5,1.0,363,3012.474066278414,image_01168.npy
1168,image_01169.fits,20,2.5,1.5,1.0,320,2828.4271247461897,image_01169.npy
1169,image_01170.fits,20,2.5,1.5,1.0,479,3460.4912945996552,image_01170.npy
1170,image_01171.fits,20,2.5,1.5,1.0,120,1732.0508075688772,image_01171.npy
1171,image_01172.fits,20,2.5,1.5,1.0,56,1183.2159566199232,image_01172.npy
1172,image_01173.fits,20,2.5,1.5,1.0,92,1516.57508881031,image_01173.npy
1173,image_01174.fits,20,2.5,1.5,1.0,38,974.6794344808964,image_01174.npy
1174,image_01175.fits,20,2.5,1.5,1.0,22,741.6198487095663,image_01175.npy
1175,image_01176.fits,20,2.5,1.5,1.0,192,2190.8902300206646,image_01176.npy
1176,image_01177.fits,20,2.5,1.5,1.0,197,2219.2341021172147,image_01177.npy
1177,image_01178.fits,20,2.5,1.5,1.0,18,670.8203932499368,image_01178.npy
1178,image_01179.fits,20,2.5,1.5,1.0,364,3016.6206257996714,image_01179.npy
1179,image_01180.fits,20,2.5,1.5,1.0,128,1788.8543819998315,image_01180.npy
1180,image_01181.fits,20,2.5,1.5,1.0,484,3478.505426185217,image_01181.npy
1181,image_01182.fits,20,2.5,1.5,1.0,271,2602.8830169640737,image_01182.npy
1182,image_01183.fits,20,2.5,1.5,1.0,293,2706.4737205448714,image_01183.npy
1183,image_01184.fits,20,2.5,1.5,1.0,472,3435.112807463533,image_01184.npy
1184,image_01185.fits,20,2.5,1.5,1.0,287,2678.6190471957743,image_01185.npy
1185,image_01186.fits,20,2.5,1.5,1.0,267,2583.6021365527627,image_01186.npy
1186,image_01187.fits,20,2.5,1.5,1.0,301,2743.17334486904,image_01187.npy
1187,image_01188.fits,20,2.5,1.5,1.0,493,3510.6979363083915,image_01188.npy
1188,image_01189.fits,20,2.5,1.5,1.0,268,2588.4358211089566,image_01189.npy
1189,image_01190.fits,20,2.5,1.5,1.0,234,2418.677324489565,image_01190.npy
1190,image_01191.fits,20,2.5,1.5,1.0,189,2173.706511928416,image_01191.npy
1191,image_01192.fits,20,2.5,1.5,1.0,413,3213.253802611925,image_01192.npy
1192,image_01193.fits,20,2.5,1.5,1.0,461,3394.849039353591,image_01193.npy
1193,image_01194.fits,20,2.5,1.5,1.0,216,2323.7900077244503,image_01194.npy
1194,image_01195.fits,20,2.5,1.5,1.0,445,3335.4160160315832,image_01195.npy
1195,image_01196.fits,20,2.5,1.5,1.0,486,3485.685011586675,image_01196.npy
1196,image_01197.fits,20,2.5,1.5,1.0,157,1981.1612756158947,image_01197.npy
1197,image_01198.fits,20,2.5,1.5,1.0,91,1508.3103128998357,image_01198.npy
1198,image_01199.fits,20,2.5,1.5,1.0,31,880.3408430829504,image_01199.npy
1199,image_01200.fits,20,2.5,1.5,1.0,186,2156.3858652847825,image_01200.npy
1200,image_01201.fits,20,2.5,1.5,1.0,107,1635.5427233796129,image_01201.npy
1201,image_01202.fits,20,2.5,1.5,1.0,329,2867.926079939997,image_01202.npy
1202,image_01203.fits,20,2.5,1.5,1.0,123,1753.567791675018,image_01203.npy
1203,image_01204.fits,20,2.5,1.5,1.0,148,1923.5384061671343,image_01204.npy
1204,image_01205.fits,20,2.5,1.5,1.0,82,1431.7821063276351,image_01205.npy
1205,image_01206.fits,20,2.5,1.5,1.0,498,3528.45575287547,image_01206.npy
1206,image_01207.fits,20,2.5,1.5,1.0,145,1903.9432764659769,image_01207.npy
1207,image_01208.fits,20,2.5,1.5,1.0,479,3460.4912945996552,image_01208.npy
1208,image_01209.fits,20,2.5,1.5,1.0,177,2103.5683967962627,image_01209.npy
1209,image_01210.fits,20,2.5,1.5,1.0,16,632.4555320336758,image_01210.npy
1210,image_01211.fits,20,2.5,1.5,1.0,334,2889.636655359978,image_01211.npy
1211,image_01212.fits,20,2.5,1.5,1.0,126,1774.823934929885,image_01212.npy
1212,image_01213.fits,20,2.5,1.5,1.0,96,1549.1933384829667,image_01213.npy
1213,image_01214.fits,20,2.5,1.5,1.0,419,3236.5104665364515,image_01214.npy
1214,image_01215.fits,20,2.5,1.5,1.0,303,2752.2717889045766,image_01215.npy
1215,image_01216.fits,20,2.5,1.5,1.0,305,2761.340254296815,image_01216.npy
1216,image_01217.fits,20,2.5,1.5,1.0,78,1396.424004376894,image_01217.npy
1217,image_01218.fits,20,2.5,1.5,1.0,167,2043.2816741702547,image_01218.npy
1218,image_01219.fits,20,2.5,1.5,1.0,32,894.4271909999159,image_01219.npy
1219,image_01220.fits,20,2.5,1.5,1.0,73,1350.9256086106295,image_01220.npy
1220,image_01221.fits,20,2.5,1.5,1.0,442,3324.1540277189324,image_01221.npy
1221,image_01222.fits,20,2.5,1.5,1.0,411,3205.4640849649213,image_01222.npy
1222,image_01223.fits,20,2.5,1.5,1.0,477,3453.2593299664013,image_01223.npy
1223,image_01224.fits,20,2.5,1.5,1.0,243,2464.751508773247,image_01224.npy
1224,image_01225.fits,20,2.5,1.5,1.0,413,3213.253802611925,image_01225.npy
1225,image_01226.fits,20,2.5,1.5,1.0,40,1000.0,image_01226.npy
1226,image_01227.fits,20,2.5,1.5,1.0,190,2179.449471770337,image_01227.npy
1227,image_01228.fits,20,2.5,1.5,1.0,6,387.2983346207417,image_01228.npy
1228,image_01229.fits,20,2.5,1.5,1.0,281,2650.471656139714,image_01229.npy
1229,image_01230.fits,20,2.5,1.5,1.0,189,2173.706511928416,image_01230.npy
1230,image_01231.fits,20,2.5,1.5,1.0,276,2626.7851073127395,image_01231.npy
1231,image_01232.fits,20,2.5,1.5,1.0,61,1234.908903522847,image_01232.npy
1232,image_01233.fits,20,2.5,1.5,1.0,428,3271.0854467592253,image_01233.npy
1233,image_01234.fits,20,2.5,1.5,1.0,220,2345.207879911715,image_01234.npy
1234,image_01235.fits,20,2.5,1.5,1.0,90,1500.0,image_01235.npy
1235,image_01236.fits,20,2.5,1.5,1.0,335,2893.959225697556,image_01236.npy
1236,image_01237.fits,20,2.5,1.5,1.0,336,2898.275349237888,image_01237.npy
1237,image_01238.fits,20,2.5,1.5,1.0,441,3320.391543176798,image_01238.npy
1238,image_01239.fits,20,2.5,1.5,1.0,314,2801.78514522438,image_01239.npy
1239,image_01240.fits,20,2.5,1.5,1.0,99,1573.2132722552274,image_01240.npy
1240,image_01241.fits,20,2.5,1.5,1.0,500,3535.533905932737,image_01241.npy
1241,image_01242.fits,20,2.5,1.5,1.0,67,1294.2179105544783,image_01242.npy
1242,image_01243.fits,20,2.5,1.5,1.0,198,2224.859546128699,image_01243.npy
1243,image_01244.fits,20,2.5,1.5,1.0,148,1923.5384061671343,image_01244.npy
1244,image_01245.fits,20,2.5,1.5,1.0,325,2850.438562747845,image_01245.npy
1245,image_01246.fits,20,2.5,1.5,1.0,29,851.46931829632,image_01246.npy
1246,image_01247.fits,20,2.5,1.5,1.0,425,3259.6012026013245,image_01247.npy
1247,image_01248.fits,20,2.5,1.5,1.0,374,3057.776970284131,image_01248.npy
1248,image_01249.fits,20,2.5,1.5,1.0,231,2403.122968139583,image_01249.npy
1249,image_01250.fits,20,2.5,1.5,1.0,331,2876.629972728505,image_01250.npy
1250,image_01251.fits,20,2.5,1.5,1.0,23,758.287544405155,image_01251.npy
1251,image_01252.fits,20,2.5,1.5,1.0,396,3146.4265445104547,image_01252.npy
1252,image_01253.fits,20,2.5,1.5,1.0,405,3181.980515339464,image_01253.npy
1253,image_01254.fits,20,2.5,1.5,1.0,452,3361.5472627943223,image_01254.npy
1254,image_01255.fits,20,2.5,1.5,1.0,352,2966.4793948382653,image_01255.npy
1255,image_01256.fits,20,2.5,1.5,1.0,332,2880.9720581775864,image_01256.npy
1256,image_01257.fits,20,2.5,1.5,1.0,90,1500.0,image_01257.npy
1257,image_01258.fits,20,2.5,1.5,1.0,323,2841.6544476765644,image_01258.npy
1258,image_01259.fits,20,2.5,1.5,1.0,281,2650.471656139714,image_01259.npy
1259,image_01260.fits,20,2.5,1.5,1.0,347,2945.3352950046283,image_01260.npy
1260,image_01261.fits,20,2.5,1.5,1.0,62,1244.989959798873,image_01261.npy
1261,image_01262.fits,20,2.5,1.5,1.0,19,689.202437604511,image_01262.npy
1262,image_01263.fits,20,2.5,1.5,1.0,96,1549.1933384829667,image_01263.npy
1263,image_01264.fits,20,2.5,1.5,1.0,3,273.8612787525831,image_01264.npy
1264,image_01265.fits,20,2.5,1.5,1.0,10,500.0,image_01265.npy
1265,image_01266.fits,20,2.5,1.5,1.0,151,1942.9359227725447,image_01266.npy
1266,image_01267.fits,20,2.5,1.5,1.0,447,3342.902930089356,image_01267.npy
1267,image_01268.fits,20,2.5,1.5,1.0,283,2659.887215654077,image_01268.npy
1268,image_01269.fits,20,2.5,1.5,1.0,101,1589.0248582070703,image_01269.npy
1269,image_01270.fits,20,2.5,1.5,1.0,468,3420.5262752974136,image_01270.npy
1270,image_01271.fits,20,2.5,1.5,1.0,272,2607.6809620810595,image_01271.npy
1271,image_01272.fits,20,2.5,1.5,1.0,56,1183.2159566199232,image_01272.npy
1272,image_01273.fits,20,2.5,1.5,1.0,33,908.2951062292474,image_01273.npy
1273,image_01274.fits,20,2.5,1.5,1.0,237,2434.1322889276166,image_01274.npy
1274,image_01275.fits,20,2.5,1.5,1.0,108,1643.1676725154985,image_01275.npy
1275,image_01276.fits,20,2.5,1.5,1.0,422,3248.076353782343,image_01276.npy
1276,image_01277.fits,20,2.5,1.5,1.0,230,2397.91576165636,image_01277.npy
1277,image_01278.fits,20,2.5,1.5,1.0,342,2924.038303442689,image_01278.npy
1278,image_01279.fits,20,2.5,1.5,1.0,10,500.0,image_01279.npy
1279,image_01280.fits,20,2.5,1.5,1.0,123,1753.567791675018,image_01280.npy
1280,image_01281.fits,20,2.5,1.5,1.0,267,2583.6021365527627,image_01281.npy
1281,image_01282.fits,20,2.5,1.5,1.0,417,3228.776858192588,image_01282.npy
1282,image_01283.fits,20,2.5,1.5,1.0,28,836.6600265340755,image_01283.npy
1283,image_01284.fits,20,2.5,1.5,1.0,101,1589.0248582070703,image_01284.npy
1284,image_01285.fits,20,2.5,1.5,1.0,177,2103.5683967962627,image_01285.npy
1285,image_01286.fits,20,2.5,1.5,1.0,38,974.6794344808964,image_01286.npy
1286,image_01287.fits,20,2.5,1.5,1.0,268,2588.4358211089566,image_01287.npy
1287,image_01288.fits,20,2.5,1.5,1.0,481,3467.7081768799403,image_01288.npy
1288,image_01289.fits,20,2.5,1.5,1.0,410,3201.5621187164243,image_01289.npy
1289,image_01290.fits,20,2.5,1.5,1.0,95,1541.103500742244,image_01290.npy
1290,image_01291.fits,20,2.5,1.5,1.0,166,2037.154878746336,image_01291.npy
1291,image_01292.fits,20,2.5,1.5,1.0,65,1274.754878398196,image_01292.npy
1292,image_01293.fits,20,2.5,1.5,1.0,412,3209.3613071762425,image_01293.npy
1293,image_01294.fits,20,2.5,1.5,1.0,296,2720.2941017470885,image_01294.npy
1294,image_01295.fits,20,2.5,1.5,1.0,331,2876.629972728505,image_01295.npy
1295,image_01296.fits,20,2.5,1.5,1.0,354,2974.894956128704,image_01296.npy
1296,image_01297.fits,20,2.5,1.5,1.0,239,2444.381312316063,image_01297.npy
1297,image_01298.fits,20,2.5,1.5,1.0,426,3263.433774416144,image_01298.npy
1298,image_01299.fits,20,2.5,1.5,1.0,180,2121.3203435596424,image_01299.npy
1299,image_01300.fits,20,2.5,1.5,1.0,256,2529.8221281347032,image_01300.npy
1300,image_01301.fits,20,2.5,1.5,1.0,359,2995.8304357890484,image_01301.npy
1301,image_01302.fits,20,2.5,1.5,1.0,226,2376.9728648009427,image_01302.npy
1302,image_01303.fits,20,2.5,1.5,1.0,111,1665.8331248957682,image_01303.npy
1303,image_01304.fits,20,2.5,1.5,1.0,276,2626.7851073127395,image_01304.npy
1304,image_01305.fits,20,2.5,1.5,1.0,494,3514.256678161116,image_01305.npy
1305,image_01306.fits,20,2.5,1.5,1.0,122,1746.424919657298,image_01306.npy
1306,image_01307.fits,20,2.5,1.5,1.0,472,3435.112807463533,image_01307.npy
1307,image_01308.fits,20,2.5,1.5,1.0,184,2144.7610589527217,image_01308.npy
1308,image_01309.fits,20,2.5,1.5,1.0,79,1405.3469322555195,image_01309.npy
1309,image_01310.fits,20,2.5,1.5,1.0,203,2252.776065213762,image_01310.npy
1310,image_01311.fits,20,2.5,1.5,1.0,369,3037.268509697488,image_01311.npy
1311,image_01312.fits,20,2.5,1.5,1.0,161,2006.240264773888,image_01312.npy
1312,image_01313.fits,20,2.5,1.5,1.0,182,2133.0729007701543,image_01313.npy
1313,image_01314.fits,20,2.5,1.5,1.0,385,3102.4184114977143,image_01314.npy
1314,image_01315.fits,20,2.5,1.5,1.0,496,3521.3633723318017,image_01315.npy
1315,image_01316.fits,20,2.5,1.5,1.0,146,1910.49731745428,image_01316.npy
1316,image_01317.fits,20,2.5,1.5,1.0,284,2664.582518894845,image_01317.npy
1317,image_01318.fits,20,2.5,1.5,1.0,68,1303.8404810405298,image_01318.npy
1318,image_01319.fits,20,2.5,1.5,1.0,114,1688.194301613413,image_01319.npy
1319,image_01320.fits,20,2.5,1.5,1.0,20,707.1067811865474,image_01320.npy
1320,image_01321.fits,20,2.5,1.5,1.0,193,2196.5882636488795,image_01321.npy
1321,image_01322.fits,20,2.5,1.5,1.0,336,2898.275349237888,image_01322.npy
1322,image_01323.fits,20,2.5,1.5,1.0,155,1968.5019685029529,image_01323.npy
1323,image_01324.fits,20,2.5,1.5,1.0,115,1695.582495781317,image_01324.npy
1324,image_01325.fits,20,2.5,1.5,1.0,150,1936.4916731037083,image_01325.npy
1325,image_01326.fits,20,2.5,1.5,1.0,496,3521.3633723318017,image_01326.npy
1326,image_01327.fits,20,2.5,1.5,1.0,148,1923.5384061671343,image_01327.npy
1327,image_01328.fits,20,2.5,1.5,1.0,66,1284.5232578665127,image_01328.npy
1328,image_01329.fits,20,2.5,1.5,1.0,38,974.6794344808964,image_01329.npy
1329,image_01330.fits,20,2.5,1.5,1.0,390,3122.4989991991997,image_01330.npy
1330,image_01331.fits,20,2.5,1.5,1.0,75,1369.3063937629151,image_01331.npy
1331,image_01332.fits,20,2.5,1.5,1.0,229,2392.6972228010795,image_01332.npy
1332,image_01333.fits,20,2.5,1.5,1.0,249,2494.994989974929,image_01333.npy
1333,image_01334.fits,20,2.5,1.5,1.0,77,1387.443692551161,image_01334.npy
1334,image_01335.fits,20,2.5,1.5,1.0,127,1781.852968120546,image_01335.npy
1335,image_01336.fits,20,2.5,1.5,1.0,228,2387.467277262664,image_01336.npy
1336,image_01337.fits,20,2.5,1.5,1.0,39,987.4208829065748,image_01337.npy
1337,image_01338.fits,20,2.5,1.5,1.0,174,2085.665361461421,image_01338.npy
1338,image_01339.fits,20,2.5,1.5,1.0,115,1695.582495781317,image_01339.npy
1339,image_01340.fits,20,2.5,1.5,1.0,420,3240.37034920393,image_01340.npy
1340,image_01341.fits,20,2.5,1.5,1.0,205,2263.8462845343543,image_01341.npy
1341,image_01342.fits,20,2.5,1.5,1.0,232,2408.318915758459,image_01342.npy
1342,image_01343.fits,20,2.5,1.5,1.0,265,2573.90753524675,image_01343.npy
1343,image_01344.fits,20,2.5,1.5,1.0,276,2626.7851073127395,image_01344.npy
1344,image_01345.fits,20,2.5,1.5,1.0,412,3209.3613071762425,image_01345.npy
1345,image_01346.fits,20,2.5,1.5,1.0,218,2334.5235059857505,image_01346.npy
1346,image_01347.fits,20,2.5,1.5,1.0,73,1350.9256086106295,image_01347.npy
1347,image_01348.fits,20,2.5,1.5,1.0,50,1118.033988749895,image_01348.npy
1348,image_01349.fits,20,2.5,1.5,1.0,337,2902.5850547399987,image_01349.npy
1349,image_01350.fits,20,2.5,1.5,1.0,208,2280.350850198276,image_01350.npy
1350,image_01351.fits,20,2.5,1.5,1.0,17,651.9202405202649,image_01351.npy
1351,image_01352.fits,20,2.5,1.5,1.0,88,1483.2396974191329,image_01352.npy
1352,image_01353.fits,20,2.5,1.5,1.0,348,2949.5762407505254,image_01353.npy
1353,image_01354.fits,20,2.5,1.5,1.0,492,3507.135583350036,image_01354.npy
1354,image_01355.fits,20,2.5,1.5,1.0,290,2692.582403567252,image_01355.npy
1355,image_01356.fits,20,2.5,1.5,1.0,130,1802.7756377319945,image_01356.npy
1356,image_01357.fits,20,2.5,1.5,1.0,166,2037.154878746336,image_01357.npy
1357,image_01358.fits,20,2.5,1.5,1.0,462,3398.5290935932853,image_01358.npy
1358,image_01359.fits,20,2.5,1.5,1.0,449,3350.3731135501907,image_01359.npy
1359,image_01360.fits,20,2.5,1.5,1.0,136,1843.9088914585773,image_01360.npy
1360,image_01361.fits,20,2.5,1.5,1.0,187,2162.174831043965,image_01361.npy
1361,image_01362.fits,20,2.5,1.5,1.0,84,1449.137674618944,image_01362.npy
1362,image_01363.fits,20,2.5,1.5,1.0,214,2313.0067012440754,image_01363.npy
1363,image_01364.fits,20,2.5,1.5,1.0,271,2602.8830169640737,image_01364.npy
1364,image_01365.fits,20,2.5,1.5,1.0,53,1151.0864433221338,image_01365.npy
1365,image_01366.fits,20,2.5,1.5,1.0,78,1396.424004376894,image_01366.npy
1366,image_01367.fits,20,2.5,1.5,1.0,227,2382.225849914319,image_01367.npy
1367,image_01368.fits,20,2.5,1.5,1.0,148,1923.5384061671343,image_01368.npy
1368,image_01369.fits,20,2.5,1.5,1.0,8,447.21359549995793,image_01369.npy
1369,image_01370.fits,20,2.5,1.5,1.0,384,3098.386676965933,image_01370.npy
1370,image_01371.fits,20,2.5,1.5,1.0,13,570.087712549569,image_01371.npy
1371,image_01372.fits,20,2.5,1.5,1.0,112,1673.320053068151,image_01372.npy
